Time,PosX,PosY,PosZ
1556456299.001,13501.672368373016,-10142.653846945817,-19055.557494372442
1556456299.251,13501.422884215328,-10142.04750306828,-19056.056785520974
1556456299.501,13501.173406278996,-10141.44113816092,-19056.556047907805
1556456299.751,13500.923934565082,-10140.834752224677,-19057.05528153218
1556456300.001,13500.67446907465,-10140.228345260493,-19057.554486393354
1556456300.251,13500.425009808754,-10139.621917269304,-19058.053662490565
1556456300.501,13500.175556768456,-10139.015468252052,-19058.552809823064
1556456300.751,13499.92610995482,-10138.408998209681,-19059.0519283901
1556456301.001,13499.676669368902,-10137.802507143128,-19059.551018190912
1556456301.251,13499.427235011764,-10137.195995053335,-19060.050079224755
1556456301.501,13499.177806884465,-10136.589461941243,-19060.54911149086
1556456301.751,13498.928384988063,-10135.982907807793,-19061.048114988494
1556456302.001,13498.678969323622,-10135.376332653925,-19061.547089716893
1556456302.251,13498.429559892198,-10134.769736480579,-19062.046035675303
1556456302.501,13498.180156694854,-10134.163119288696,-19062.544952862976
1556456302.751,13497.930759732648,-10133.55648107922,-19063.043841279155
1556456303.001,13497.681369006637,-10132.94982185309,-19063.542700923084
1556456303.251,13497.43198451789,-10132.343141611247,-19064.04153179402
1556456303.501,13497.182606267457,-10131.736440354634,-19064.540333891207
1556456303.751,13496.933234256401,-10131.12971808419,-19065.03910721388
1556456304.001,13496.683868485783,-10130.522974800859,-19065.537851761306
1556456304.251,13496.434508956658,-10129.916210505578,-19066.036567532712
1556456304.501,13496.185155670088,-10129.309425199293,-19066.535254527356
1556456304.751,13495.935808627131,-10128.702618882944,-19067.03391274449
1556456305.001,13495.686467828855,-10128.095791557475,-19067.532542183348
1556456305.251,13495.437133276308,-10127.488943223823,-19068.031142843196
1556456305.501,13495.187804970552,-10126.88207388293,-19068.529714723263
1556456305.751,13494.938482912652,-10126.275183535743,-19069.0282578228
1556456306.001,13494.689167103661,-10125.6682721832,-19069.526772141056
1556456306.251,13494.43985754464,-10125.061339826245,-19070.025257677284
1556456306.501,13494.190554236648,-10124.454386465817,-19070.523714430732
1556456306.751,13493.941257180744,-10123.84741210286,-19071.022142400638
1556456307.001,13493.691966377992,-10123.240416738317,-19071.52054158626
1556456307.251,13493.442681829445,-10122.633400373128,-19072.018911986837
1556456307.501,13493.19340353616,-10122.026363008237,-19072.517253601625
1556456307.751,13492.9441314992,-10121.419304644583,-19073.015566429865
1556456308.001,13492.694865719626,-10120.812225283116,-19073.5138504708
1556456308.251,13492.445606198493,-10120.20512492477,-19074.012105723697
1556456308.501,13492.196352936859,-10119.598003570492,-19074.51033218779
1556456308.751,13491.94710593579,-10118.990861221226,-19075.008529862323
1556456309.001,13491.697865196333,-10118.38369787791,-19075.506698746554
1556456309.251,13491.448630719557,-10117.776513541488,-19076.004838839726
1556456309.501,13491.199402506512,-10117.169308212906,-19076.50295014109
1556456309.751,13490.950180558264,-10116.562081893106,-19077.00103264989
1556456310.001,13490.700964875869,-10115.954834583026,-19077.499086365373
1556456310.251,13490.451755460384,-10115.347566283614,-19077.997111286793
1556456310.501,13490.202552312872,-10114.740276995813,-19078.4951074134
1556456310.751,13489.953355434387,-10114.132966720563,-19078.993074744438
1556456311.001,13489.704164825987,-10113.52563545881,-19079.49101327914
1556456311.251,13489.45498048873,-10112.918283211495,-19079.98892301679
1556456311.501,13489.205802423678,-10112.310909979562,-19080.486803956606
1556456311.751,13488.956630631888,-10111.703515763955,-19080.984656097848
1556456312.001,13488.707465114416,-10111.096100565617,-19081.482479439765
1556456312.251,13488.458305872322,-10110.488664385492,-19081.9802739816
1556456312.501,13488.209152906667,-10109.881207224524,-19082.478039722613
1556456312.751,13487.960006218504,-10109.273729083652,-19082.97577666204
1556456313.001,13487.710865808891,-10108.666229963826,-19083.473484799135
1556456313.251,13487.46173167889,-10108.058709865989,-19083.971164133145
1556456313.501,13487.212603829554,-10107.45116879108,-19084.46881466332
1556456313.751,13486.963482261946,-10106.843606740047,-19084.96643638891
1556456314.001,13486.714366977118,-10106.236023713831,-19085.464029309165
1556456314.251,13486.465257976139,-10105.62841971338,-19085.96159342333
1556456314.501,13486.216155260056,-10105.020794739634,-19086.45912873066
