Time,PosX,PosY,PosZ
1556456299.001,5865.693017539088,-19192.878752925506,-17341.188247619644
1556456299.251,5866.150773157333,-19193.18132010293,-17340.688272794272
1556456299.501,5866.608511862134,-19193.48388472589,-17340.18827481453
1556456299.751,5867.06623365312,-19193.786446793456,-17339.688253681066
1556456300.001,5867.523938529925,-19194.089006304686,-17339.18820939453
1556456300.251,5867.981626492165,-19194.391563258636,-17338.68814195558
1556456300.501,5868.439297539477,-19194.694117654373,-17338.18805136485
1556456300.751,5868.89695167149,-19194.996669490953,-17337.687937623003
1556456301.001,5869.354588887829,-19195.29921876744,-17337.187800730684
1556456301.251,5869.812209188123,-19195.601765482883,-17336.687640688542
1556456301.501,5870.269812572002,-19195.904309636357,-17336.187457497235
1556456301.751,5870.7273990390895,-19196.20685122691,-17335.687251157404
1556456302.001,5871.1849685890265,-19196.50939025361,-17335.1870216697
1556456302.251,5871.642521221427,-19196.811926715516,-17334.686769034775
1556456302.501,5872.100056935928,-19197.114460611687,-17334.18649325328
1556456302.751,5872.557575732157,-19197.41699194118,-17333.68619432587
1556456303.001,5873.0150776097435,-19197.71952070306,-17333.185872253183
1556456303.251,5873.4725625683095,-19198.022046896385,-17332.68552703588
1556456303.501,5873.930030607495,-19198.324570520217,-17332.185158674605
1556456303.751,5874.387481726921,-19198.62709157361,-17331.684767170012
1556456304.001,5874.84491592622,-19198.92961005563,-17331.18435252275
1556456304.251,5875.302333205022,-19199.232125965336,-17330.68391473347
1556456304.501,5875.759733562954,-19199.534639301786,-17330.18345380282
1556456304.751,5876.217116999644,-19199.837150064042,-17329.682969731453
1556456305.001,5876.674483514722,-19200.139658251166,-17329.18246252002
1556456305.251,5877.131833107822,-19200.44216386221,-17328.68193216917
1556456305.501,5877.589165778561,-19200.744666896244,-17328.181378679554
1556456305.751,5878.046481526588,-19201.04716735232,-17327.680802051822
1556456306.001,5878.5037803515115,-19201.3496652295,-17327.180202286625
1556456306.251,5878.961062252973,-19201.65216052685,-17326.679579384614
1556456306.501,5879.4183272306,-19201.95465324342,-17326.17893334644
1556456306.751,5879.875575284026,-19202.257143378276,-17325.678264172755
1556456307.001,5880.332806412869,-19202.55963093048,-17325.177571864206
1556456307.251,5880.790020616772,-19202.862115899086,-17324.676856421447
1556456307.501,5881.247217895354,-19203.164598283158,-17324.176117845123
1556456307.751,5881.704398248254,-19203.467078081754,-17323.675356135893
1556456308.001,5882.161561675093,-19203.769555293933,-17323.174571294403
1556456308.251,5882.618708175509,-19204.072029918756,-17322.67376332131
1556456308.501,5883.075837749126,-19204.374501955288,-17322.172932217254
1556456308.751,5883.532950395573,-19204.67697140258,-17321.672077982897
1556456309.001,5883.99004611449,-19204.979438259696,-17321.17120061888
1556456309.251,5884.447124905495,-19205.281902525694,-17320.67030012586
1556456309.501,5884.904186768228,-19205.584364199636,-17320.16937650449
1556456309.751,5885.361231702311,-19205.886823280583,-17319.668429755417
1556456310.001,5885.818259707376,-19206.18927976759,-17319.167459879292
1556456310.251,5886.275270783059,-19206.49173365972,-17318.66646687677
1556456310.501,5886.732264928982,-19206.794184956037,-17318.1654507485
1556456310.751,5887.189242144785,-19207.09663365559,-17317.664411495134
1556456311.001,5887.646202430089,-19207.39907975745,-17317.16334911732
1556456311.251,5888.103145784531,-19207.70152326067,-17316.66226361571
1556456311.501,5888.560072207736,-19208.00396416431,-17316.16115499096
1556456311.751,5889.01698169934,-19208.30640246743,-17315.660023243716
1556456312.001,5889.473874258976,-19208.608838169093,-17315.158868374634
1556456312.251,5889.930749886265,-19208.911271268353,-17314.65769038436
1556456312.501,5890.387608580841,-19209.213701764274,-17314.15648927355
