Time,PosX,PosY,PosZ
1556456299.001,6079.832632485839,9481.219538410745,22878.71176987693
1556456299.251,6079.055844672872,9481.331550768136,22878.87191008228
1556456299.501,6078.279053834889,9481.443580359548,22879.03201592048
1556456299.751,6077.502259973433,9481.555627184953,22879.192087391297
1556456300.001,6076.725463090028,9481.667691244333,22879.352124494486
1556456300.251,6075.948663186222,9481.77977253767,22879.512127229813
1556456300.501,6075.17186026355,9481.89187106494,22879.672095597034
1556456300.751,6074.395054323546,9482.003986826125,22879.83202959591
1556456301.001,6073.618245367748,9482.116119821201,22879.991929226206
1556456301.251,6072.841433397694,9482.22827005015,22880.151794487676
1556456301.501,6072.064618414921,9482.34043751295,22880.311625380084
1556456301.751,6071.287800420969,9482.452622209581,22880.47142190319
1556456302.001,6070.510979417368,9482.56482414002,22880.631184056758
1556456302.251,6069.73415540566,9482.677043304246,22880.790911840544
1556456302.501,6068.957328387378,9482.789279702238,22880.950605254307
1556456302.751,6068.180498364065,9482.901533333976,22881.110264297815
1556456303.001,6067.403665337253,9483.013804199436,22881.269888970823
1556456303.251,6066.626829308485,9483.1260922986,22881.429479273094
1556456303.501,6065.849990279286,9483.238397631443,22881.589035204393
1556456303.751,6065.073148251207,9483.350720197946,22881.748556764476
1556456304.001,6064.296303225779,9483.463059998086,22881.908043953103
1556456304.251,6063.519455204536,9483.57541703184,22882.06749677004
1556456304.501,6062.742604189019,9483.687791299188,22882.226915215044
1556456304.751,6061.965750180765,9483.800182800107,22882.38629928788
1556456305.001,6061.188893181314,9483.912591534576,22882.5456489883
1556456305.251,6060.412033192195,9484.025017502572,22882.704964316083
1556456305.501,6059.6351702149495,9484.137460704073,22882.864245270976
1556456305.751,6058.858304251113,9484.249921139057,22883.023491852742
1556456306.001,6058.081435302227,9484.362398807501,22883.182704061146
1556456306.251,6057.304563369822,9484.474893709383,22883.34188189595
1556456306.501,6056.527688455442,9484.587405844679,22883.50102535692
1556456306.751,6055.750810560619,9484.699935213372,22883.660134443802
1556456307.001,6054.973929686894,9484.81248181543,22883.819209156376
1556456307.251,6054.197045835799,9484.925045650838,22883.97824949439
1556456307.501,6053.420159008876,9485.037626719572,22884.137255457612
1556456307.751,6052.64326920766,9485.150225021607,22884.296227045805
1556456308.001,6051.866376433687,9485.262840556921,22884.455164258725
1556456308.251,6051.089480688495,9485.37547332549,22884.614067096147
1556456308.501,6050.312581973623,9485.488123327294,22884.772935557812
1556456308.751,6049.535680290604,9485.600790562305,22884.931769643506
1556456309.001,6048.758775640979,9485.713475030501,22885.09056935297
1556456309.251,6047.981868026285,9485.826176731864,22885.249334685985
1556456309.501,6047.204957448053,9485.938895666364,22885.408065642296
1556456309.751,6046.428043907828,9486.05163183398,22885.56676222168
1556456310.001,6045.651127407147,9486.16438523469,22885.725424423887
1556456310.251,6044.874207947538,9486.277155868469,22885.884052248686
1556456310.501,6044.09728553055,9486.389943735292,22886.042645695845
1556456310.751,6043.320360157708,9486.502748835135,22886.201204765108
1556456311.001,6042.5434318305615,9486.615571167978,22886.359729456257
1556456311.251,6041.766500550639,9486.728410733795,22886.518219769045
1556456311.501,6040.989566319477,9486.841267532558,22886.67667570324
1556456311.751,6040.212629138619,9486.954141564249,22886.835097258598
1556456312.001,6039.435689009599,9487.067032828842,22886.993484434883
1556456312.251,6038.658745933952,9487.179941326309,22887.151837231864
1556456312.501,6037.881799913221,9487.292867056633,22887.3101556493
1556456312.751,6037.104850948936,9487.40581001978,22887.468439686952
1556456313.001,6036.327899042639,9487.518770215735,22887.626689344586
1556456313.251,6035.550944195862,9487.631747644467,22887.784904621964
1556456313.501,6034.7739864101495,9487.744742305955,22887.943085518848
1556456313.751,6033.997025687035,9487.857754200171,22888.101232035006
1556456314.001,6033.220062028055,9487.970783327095,22888.25934417019
1556456314.251,6032.443095434748,9488.083829686697,22888.417421924176
1556456314.501,6031.666125908649,9488.196893278955,22888.575465296723
1556456314.751,6030.889153451297,9488.309974103842,22888.73347428759
1556456315.001,6030.112178064228,9488.423072161335,22888.89144889654
1556456315.251,6029.335199748979,9488.53618745141,22889.049389123342
1556456315.501,6028.558218507089,9488.649319974036,22889.20729496776
1556456315.751,6027.781234340093,9488.762469729194,22889.365166429554
1556456316.001,6027.00424724953,9488.875636716857,22889.52300350849
1556456316.251,6026.227257236938,9488.988820936996,22889.680806204327
1556456316.501,6025.45026430385,9489.102022389592,22889.838574516834
1556456316.751,6024.67326845181,9489.215241074613,22889.996308445767
1556456317.001,6023.896269682347,9489.328476992034,22890.154007990903
1556456317.251,6023.119267997003,9489.441730141833,22890.31167315199
1556456317.501,6022.342263397317,9489.55500052398,22890.46930392881
1556456317.751,6021.56525588482,9489.668288138453,22890.626900321113
1556456318.001,6020.788245461055,9489.781592985226,22890.784462328666
1556456318.251,6020.011232127557,9489.89491506427,22890.941989951236
1556456318.501,6019.234215885861,9490.008254375558,22891.09948318858
1556456318.751,6018.457196737507,9490.121610919066,22891.256942040476
1556456319.001,6017.680174684034,9490.234984694769,22891.414366506673
1556456319.251,6016.903149726972,9490.348375702639,22891.57175658694
1556456319.501,6016.126121867868,9490.461783942648,22891.72911228105
1556456319.751,6015.349091108252,9490.575209414772,22891.886433588756
1556456320.001,6014.572057449663,9490.688652118984,22892.04372050983
1556456320.251,6013.795020893638,9490.802112055257,22892.200973044033
1556456320.501,6013.017981441717,9490.915589223563,22892.358191191128
1556456320.751,6012.240939095433,9491.029083623876,22892.515374950883
1556456321.001,6011.463893856328,9491.14259525617,22892.67252432306
1556456321.251,6010.686845725932,9491.256124120417,22892.829639307427
