Time,PosX,PosY,PosZ
1556456299.001,-21715.878952242692,15208.146854213264,509.7436892902879
1556456299.251,-21715.912309061787,15208.104768546085,508.9357017159855
1556456299.501,-21715.945645613567,15208.062668826376,508.1277134614902
1556456299.751,-21715.978961898465,15208.02055505342,507.3197245278716
1556456300.001,-21716.012257916926,15207.978427226484,506.5117349162174
1556456300.251,-21716.045533669378,15207.936285344847,505.70374462760446
1556456300.501,-21716.078789156272,15207.894129407785,504.895753663106
1556456300.751,-21716.11202437804,15207.851959414571,504.0877620238098
1556456301.001,-21716.145239335117,15207.80977536448,503.27976971078897
1556456301.251,-21716.17843402795,15207.767577256789,502.47177672512044
1556456301.501,-21716.21160845697,15207.725365090771,501.6637830678919
1556456301.751,-21716.24476262262,15207.683138865701,500.85578874017665
1556456302.001,-21716.27789652534,15207.640898580858,500.0477937430478
1556456302.251,-21716.31101016557,15207.598644235513,499.2397980775968
1556456302.501,-21716.344103543735,15207.556375828943,498.43180174489316
1556456302.751,-21716.377176660295,15207.514093360423,497.62380474602105
1556456303.001,-21716.410229515677,15207.471796829228,496.8158070820573
1556456303.251,-21716.44326211032,15207.429486234634,496.007808754086
1556456303.501,-21716.476274444663,15207.387161575916,495.1998097631731
1556456303.751,-21716.509266519148,15207.34482285235,494.39181011041364
1556456304.001,-21716.542238334212,15207.302470063212,493.5838097968808
1556456304.251,-21716.5751898903,15207.260103207775,492.7758088236478
1556456304.501,-21716.60812118784,15207.217722285317,491.96780719179515
1556456304.751,-21716.641032227286,15207.175327295112,491.1598049024069
1556456305.001,-21716.67392300906,15207.132918236435,490.3518019565672
1556456305.251,-21716.70679353362,15207.090495108565,489.54379835533837
1556456305.501,-21716.73964380139,15207.048057910773,488.7357940998154
1556456305.751,-21716.772473812816,15207.005606642339,487.92778919106786
1556456306.001,-21716.805283568337,15206.963141302534,487.1197836301799
1556456306.251,-21716.838073068393,15206.92066189064,486.31177741822466
1556456306.501,-21716.870842313423,15206.878168405927,485.50377055628996
1556456306.751,-21716.903591303868,15206.835660847673,484.695763045449
1556456307.001,-21716.93632004017,15206.793139215153,483.8877548867822
