Time,PosX,PosY,PosZ
1556456299.001,-183.43831592607603,-10498.987173906256,-23244.961545228296
1556456299.251,-182.64933342605218,-10499.099965970083,-23244.916685319524
1556456299.501,-181.86035482536317,-10499.212774533215,-23244.87179051813
1556456299.751,-181.07138012551877,-10499.325599595377,-23244.82686082417
1556456300.001,-180.28240932806148,-10499.438441156293,-23244.78189623772
1556456300.251,-179.49344243450105,-10499.551299215691,-23244.736896758834
1556456300.501,-178.70447944636908,-10499.664173773297,-23244.691862387594
1556456300.751,-177.9155203651826,-10499.777064828837,-23244.646793124062
1556456301.001,-177.12656519246957,-10499.889972382032,-23244.6016889683
1556456301.251,-176.33761392975066,-10500.002896432612,-23244.55654992038
1556456301.501,-175.54866657854654,-10500.115836980302,-23244.511375980364
1556456301.751,-174.75972314038881,-10500.228794024822,-23244.466167148326
1556456302.001,-173.97078361679814,-10500.341767565904,-23244.42092342433
1556456302.251,-173.1818480092952,-10500.454757603267,-23244.375644808446
1556456302.501,-172.39291631939705,-10500.567764136642,-23244.330331300735
1556456302.751,-171.60398854863888,-10500.680787165747,-23244.28498290127
1556456303.001,-170.81506469853775,-10500.793826690311,-23244.23959961012
1556456303.251,-170.02614477061798,-10500.90688271006,-23244.194181427345
1556456303.501,-169.23722876640386,-10501.019955224714,-23244.14872835302
1556456303.751,-168.44831668741608,-10501.133044234,-23244.10324038721
1556456304.001,-167.6594085351826,-10501.246149737646,-23244.057717529984
1556456304.251,-166.8705043112168,-10501.359271735371,-23244.012159781403
1556456304.501,-166.0816040170539,-10501.472410226901,-23243.966567141546
1556456304.751,-165.2927076542037,-10501.58556521196,-23243.92093961047
1556456305.001,-164.50381522420867,-10501.698736690276,-23243.875277188254
1556456305.251,-163.7149267285713,-10501.811924661566,-23243.82957987496
1556456305.501,-162.92604216882683,-10501.92512912556,-23243.783847670653
1556456305.751,-162.13716154649956,-10502.03835008198,-23243.738080575407
1556456306.001,-161.34828486309925,-10502.151587530549,-23243.69227858929
1556456306.251,-160.55941212016114,-10502.264841470991,-23243.64644171236
1556456306.501,-159.77054331920226,-10502.378111903032,-23243.6005699447
1556456306.751,-158.9816784617542,-10502.491398826394,-23243.55466328637
1556456307.001,-158.192817549334,-10502.604702240798,-23243.50872173744
1556456307.251,-157.40396058346232,-10502.718022145973,-23243.462745297977
1556456307.501,-156.61510756566713,-10502.831358541638,-23243.41673396805
1556456307.751,-155.82625849746546,-10502.944711427519,-23243.370687747727
1556456308.001,-155.0374133803889,-10503.058080803337,-23243.324606637085
1556456308.251,-154.24857221595084,-10503.171466668817,-23243.278490636178
1556456308.501,-153.45973500567925,-10503.284869023682,-23243.232339745082
1556456308.751,-152.67090175109843,-10503.398287867652,-23243.18615396387
1556456309.001,-151.8820724537254,-10503.511723200456,-23243.139933292605
1556456309.251,-151.0932471150918,-10503.62517502181,-23243.093677731362
1556456309.501,-150.30442573670734,-10503.738643331442,-23243.0473872802
1556456309.751,-149.51560832010728,-10503.852128129074,-23243.00106193919
1556456310.001,-148.7267948668159,-10503.965629414426,-23242.95470170841
1556456310.251,-147.937985378343,-10504.079147187223,-23242.908306587924
1556456310.501,-147.14917985622378,-10504.192681447188,-23242.8618765778
1556456310.751,-146.3603783019753,-10504.306232194042,-23242.8154116781
1556456311.001,-145.5715807171182,-10504.419799427505,-23242.768911888914
1556456311.251,-144.78278710318045,-10504.533383147304,-23242.722377210288
1556456311.501,-143.9939974616791,-10504.64698335316,-23242.675807642307
1556456311.751,-143.20521179414573,-10504.760600044794,-23242.629203185028
1556456312.001,-142.41643010209373,-10504.874233221928,-23242.582563838536
1556456312.251,-141.62765238705106,-10504.987882884285,-23242.535889602885
1556456312.501,-140.8388786505384,-10505.101549031586,-23242.489180478155
1556456312.751,-140.0501088940764,-10505.215231663553,-23242.44243646441
1556456313.001,-139.26134311919304,-10505.32893077991,-23242.395657561727
1556456313.251,-138.47258132740535,-10505.442646380374,-23242.34884377016
1556456313.501,-137.6838235202449,-10505.55637846467,-23242.301995089798
1556456313.751,-136.8950696992215,-10505.670127032521,-23242.255111520695
1556456314.001,-136.10631986587032,-10505.783892083646,-23242.20819306293
1556456314.251,-135.31757402170842,-10505.897673617765,-23242.161239716574
1556456314.501,-134.52883216825285,-10506.011471634603,-23242.11425148169
1556456314.751,-133.74009430703882,-10506.125286133878,-23242.06722835835
1556456315.001,-132.9513604395761,-10506.239117115314,-23242.020170346626
1556456315.251,-132.162630567389,-10506.352964578631,-23241.973077446586
1556456315.501,-131.37390469201273,-10506.46682852355,-23241.925949658304
1556456315.751,-130.58518281495344,-10506.58070894979,-23241.878786981848
1556456316.001,-129.7964649377427,-10506.694605857076,-23241.831589417285
1556456316.251,-129.00775106190122,-10506.808519245124,-23241.78435696469
1556456316.501,-128.21904118895327,-10506.92244911366,-23241.737089624134
1556456316.751,-127.43033532041954,-10507.036395462399,-23241.689787395684
1556456317.001,-126.64163345781708,-10507.150358291066,-23241.64245027941
1556456317.251,-125.85293560267746,-10507.264337599381,-23241.595078275386
1556456317.501,-125.06424175651773,-10507.378333387062,-23241.547671383683
1556456317.751,-124.27555192086584,-10507.49234565383,-23241.50022960436
1556456318.001,-123.48686609723882,-10507.60637439941,-23241.452752937505
1556456318.251,-122.69818428715735,-10507.720419623516,-23241.40524138318
1556456318.501,-121.90950649214574,-10507.83448132587,-23241.357694941456
1556456318.751,-121.1208327137283,-10507.948559506192,-23241.310113612402
1556456319.001,-120.33216295342936,-10508.062654164205,-23241.262497396092
1556456319.251,-119.5434972127623,-10508.176765299624,-23241.214846292598
1556456319.501,-118.75483549325872,-10508.290892912171,-23241.167160301993
1556456319.751,-117.9661777964393,-10508.405037001568,-23241.11943942434
1556456320.001,-117.17752412382106,-10508.519197567533,-23241.071683659713
1556456320.251,-116.38887447692832,-10508.633374609784,-23241.023893008183
1556456320.501,-115.6002288572854,-10508.747568128041,-23240.976067469823
1556456320.751,-114.81158726641661,-10508.861778122027,-23240.928207044708
1556456321.001,-114.02294970583898,-10508.976004591459,-23240.8803117329
1556456321.251,-113.23431617707683,-10509.090247536053,-23240.832381534477
1556456321.501,-112.44568668165084,-10509.204506955535,-23240.78441644951
1556456321.751,-111.65706122108895,-10509.318782849617,-23240.736416478074
1556456322.001,-110.8684397969082,-10509.433075218025,-23240.688381620228
1556456322.251,-110.079822410622,-10509.547384060472,-23240.640311876057
1556456322.501,-109.29120906377284,-10509.66170937668,-23240.592207245623
1556456322.751,-108.50259975786685,-10509.77605116637,-23240.544067729003
1556456323.001,-107.71399449442833,-10509.890409429254,-23240.495893326268
1556456323.251,-106.92539327498889,-10510.004784165058,-23240.447684037492
1556456323.501,-106.13679610106192,-10510.119175373497,-23240.39943986274
1556456323.751,-105.34820297416809,-10510.233583054289,-23240.35116080209
1556456324.001,-104.559613895839,-10510.348007207154,-23240.30284685561
1556456324.251,-103.77102886757712,-10510.462447831811,-23240.254498023372
1556456324.501,-102.98244789093224,-10510.576904927977,-23240.206114305456
1556456324.751,-102.1938709674032,-10510.691378495372,-23240.157695701924
1556456325.001,-101.4052980985216,-10510.805868533713,-23240.10924221285
1556456325.251,-100.61672928581174,-10510.920375042715,-23240.060753838312
1556456325.501,-99.82816453078703,-10511.034898022102,-23240.01223057838
