Time,PosX,PosY,PosZ
1556456299.001,19920.205094035147,-17344.482924712764,2145.378729019394
1556456299.251,19920.30413569699,-17344.46396472315,2144.5888976013557
1556456299.501,19920.4031580011,-17344.444990887703,2143.7990633114896
1556456299.751,19920.50216094786,-17344.42600320574,2143.0092261508617
1556456300.001,19920.601144537686,-17344.407001676565,2142.2193861205124
1556456300.251,19920.700108770965,-17344.387986299484,2141.429543221515
1556456300.501,19920.7990536481,-17344.36895707381,2140.639697454917
1556456300.751,19920.8979791695,-17344.34991399885,2139.8498488217774
1556456301.001,19920.996885335553,-17344.33085707391,2139.0599973231547
1556456301.251,19921.095772146662,-17344.3117862983,2138.2701429601075
1556456301.501,19921.19463960323,-17344.29270167133,2137.480285733687
1556456301.751,19921.293487705654,-17344.27360319231,2136.6904256449525
1556456302.001,19921.39231645433,-17344.25449086054,2135.9005626949693
1556456302.251,19921.491125849665,-17344.235364675336,2135.1106968847816
1556456302.501,19921.58991589206,-17344.21622463601,2134.3208282154555
1556456302.751,19921.688686581903,-17344.19707074186,2133.5309566880424
1556456303.001,19921.7874379196,-17344.177902992204,2132.7410823036043
1556456303.251,19921.88616990556,-17344.158721386342,2131.9512050631965
1556456303.501,19921.98488254017,-17344.139525923594,2131.1613249678776
1556456303.751,19922.08357582384,-17344.120316603257,2130.371442018699
1556456304.001,19922.18224975697,-17344.101093424648,2129.5815562167227
1556456304.251,19922.28090433995,-17344.081856387074,2128.791667563004
1556456304.501,19922.379539573187,-17344.062605489842,2128.0017760586015
1556456304.751,19922.47815545708,-17344.04334073226,2127.2118817045703
1556456305.001,19922.576751992034,-17344.02406211364,2126.421984501969
1556456305.251,19922.675329178444,-17344.00476963329,2125.632084451856
1556456305.501,19922.77388701671,-17343.98546329052,2124.8421815552865
1556456305.751,19922.872425507237,-17343.966143084635,2124.0522758133156
1556456306.001,19922.97094465042,-17343.94680901495,2123.2623672270092
1556456306.251,19923.069444446664,-17343.927461080766,2122.4724557974114
1556456306.501,19923.16792489637,-17343.908099281398,2121.682541525588
1556456306.751,19923.266385999937,-17343.888723616157,2120.892624412594
1556456307.001,19923.364827757767,-17343.869334084346,2120.1027044594885
1556456307.251,19923.463250170254,-17343.849930685275,2119.312781667326
1556456307.501,19923.561653237808,-17343.83051341826,2118.5228560371615
1556456307.751,19923.66003696082,-17343.811082282602,2117.7329275700613
1556456308.001,19923.758401339706,-17343.791637277616,2116.9429962670765
1556456308.251,19923.856746374855,-17343.772178402607,2116.1530621292586
1556456308.501,19923.955072066667,-17343.752705656887,2115.3631251576735
1556456308.751,19924.05337841555,-17343.733219039765,2114.5731853533725
1556456309.001,19924.151665421898,-17343.71371855055,2113.783242717418
1556456309.251,19924.249933086117,-17343.69420418855,2112.9932972508686
1556456309.501,19924.348181408608,-17343.674675953076,2112.203348954772
1556456309.751,19924.44641038977,-17343.655133843436,2111.4133978301907
1556456310.001,19924.544620030007,-17343.635577858942,2110.6234438781867
1556456310.251,19924.642810329722,-17343.616007998902,2109.833487099808
1556456310.501,19924.74098128931,-17343.59642426263,2109.0435274961237
1556456310.751,19924.839132909176,-17343.576826649423,2108.2535650681784
1556456311.001,19924.93726518972,-17343.557215158606,2107.4635998170343
1556456311.251,19925.035378131346,-17343.537589789477,2106.673631743757
1556456311.501,19925.13347173445,-17343.51795054135,2105.8836608493875
1556456311.751,19925.231545999442,-17343.49829741354,2105.0936871349913
1556456312.001,19925.329600926714,-17343.478630405345,2104.3037106016272
1556456312.251,19925.427636516677,-17343.458949516084,2103.5137312503575
1556456312.501,19925.525652769727,-17343.439254745062,2102.7237490822263
1556456312.751,19925.62364968627,-17343.419546091594,2101.9337640982994
1556456313.001,19925.7216272667,-17343.399823554984,2101.1437762996356
1556456313.251,19925.819585511428,-17343.380087134545,2100.3537856872863
1556456313.501,19925.91752442085,-17343.360336829588,2099.56379226231
1556456313.751,19926.01544399537,-17343.34057263942,2098.7737960257655
1556456314.001,19926.11334423539,-17343.32079456335,2097.9837969787077
1556456314.251,19926.211225141305,-17343.301002600692,2097.1937951222026
1556456314.501,19926.309086713532,-17343.281196750755,2096.4037904572942
1556456314.751,19926.406928952456,-17343.261377012845,2095.6137829850522
1556456315.001,19926.504751858498,-17343.241543386277,2094.8237727065243
1556456315.251,19926.602555432044,-17343.22169587036,2094.033759622773
1556456315.501,19926.7003396735,-17343.201834464402,2093.2437437348526
1556456315.751,19926.79810458328,-17343.181959167716,2092.4537250438225
1556456316.001,19926.895850161767,-17343.16206997961,2091.6637035507374
1556456316.251,19926.993576409375,-17343.142166899393,2090.8736792566633
1556456316.501,19927.091283326507,-17343.12224992638,2090.083652162648
1556456316.751,19927.18897091356,-17343.102319059875,2089.29362226975
1556456317.001,19927.28663917094,-17343.082374299192,2088.5035895790315
1556456317.251,19927.384288099056,-17343.062415643642,2087.713554091544
1556456317.501,19927.481917698296,-17343.042443092534,2086.9235158083466
1556456317.751,19927.579527969072,-17343.02245664518,2086.133474730501
1556456318.001,19927.677118911786,-17343.002456300885,2085.343430859062
1556456318.251,19927.774690526836,-17342.98244205897,2084.5533841950855
1556456318.501,19927.872242814632,-17342.962413918733,2083.763334739626
1556456318.751,19927.96977577557,-17342.94237187949,2082.9732824937455
1556456319.001,19928.067289410064,-17342.922315940556,2082.1832274585067
1556456319.251,19928.1647837185,-17342.902246101236,2081.39316963495
1556456319.501,19928.262258701296,-17342.88216236084,2080.6031090241486
1556456319.751,19928.35971435885,-17342.86206471868,2079.8130456271574
1556456320.001,19928.457150691556,-17342.84195317407,2079.022979445028
1556456320.251,19928.55456769983,-17342.821827726315,2078.232910478815
1556456320.501,19928.651965384066,-17342.80168837473,2077.442838729592
1556456320.751,19928.749343744676,-17342.781535118622,2076.6527641983957
1556456321.001,19928.84670278206,-17342.761367957308,2075.8626868862993
1556456321.251,19928.944042496616,-17342.741186890093,2075.072606794354
1556456321.501,19929.04136288875,-17342.72099191629,2074.282523923619
1556456321.751,19929.13866395887,-17342.700783035205,2073.4924382751524
1556456322.001,19929.235945707373,-17342.680560246157,2072.702349850002
1556456322.251,19929.333208134667,-17342.660323548454,2071.9122586492376
1556456322.501,19929.430451241155,-17342.640072941405,2071.122164673914
1556456322.751,19929.52767502724,-17342.61980842432,2070.332067925083
1556456323.001,19929.62487949332,-17342.599529996514,2069.541968403806
1556456323.251,19929.722064639805,-17342.579237657294,2068.751866111139
1556456323.501,19929.819230467103,-17342.558931405976,2067.9617610481437
1556456323.751,19929.916376975605,-17342.538611241867,2067.1716532158716
1556456324.001,19930.01350416572,-17342.518277164276,2066.381542615385
1556456324.251,19930.11061203786,-17342.49792917252,2065.5914292477355
1556456324.501,19930.207700592422,-17342.47756726591,2064.801313113985
1556456324.751,19930.304769829803,-17342.457191443747,2064.0111942151925
1556456325.001,19930.40181975042,-17342.436801705357,2063.221072552413
1556456325.251,19930.49885035467,-17342.416398050038,2062.4309481267046
1556456325.501,19930.595861642956,-17342.39598047711,2061.640820939123
1556456325.751,19930.692853615685,-17342.37554898588,2060.8506909907264
1556456326.001,19930.789826273263,-17342.355103575665,2060.0605582825738
1556456326.251,19930.886779616092,-17342.33464424577,2059.2704228157236
1556456326.501,19930.98371364457,-17342.31417099551,2058.4802845912272
1556456326.751,19931.08062835911,-17342.29368382419,2057.690143610147
1556456327.001,19931.17752376011,-17342.273182731133,2056.899999873538
1556456327.251,19931.27439984798,-17342.25266771564,2056.109853382466
1556456327.501,19931.371256623126,-17342.232138777028,2055.319704137979
1556456327.751,19931.46809408594,-17342.211595914603,2054.5295521411354
1556456328.001,19931.56491223684,-17342.191039127683,2053.73939739299
1556456328.251,19931.661711076224,-17342.170468415577,2052.949239894613
1556456328.501,19931.758490604498,-17342.149883777598,2052.159079647052
1556456328.751,19931.855250822067,-17342.129285213057,2051.368916651365
1556456329.001,19931.951991729336,-17342.10867272126,2050.578750908615
1556456329.251,19932.0487133267,-17342.088046301527,2049.788582419853
1556456329.501,19932.145415614585,-17342.067405953167,2048.9984111861377
1556456329.751,19932.242098593375,-17342.04675167549,2048.2082372085315
1556456330.001,19932.338762263487,-17342.02608346781,2047.4180604880858
1556456330.251,19932.43540662532,-17342.005401329436,2046.6278810258627
1556456330.501,19932.532031679282,-17341.98470525968,2045.8376988229138
1556456330.751,19932.628637425776,-17341.963995257862,2045.047513880305
1556456331.001,19932.725223865207,-17341.94327132328,2044.257326199091
1556456331.251,19932.821790997983,-17341.922533455258,2043.4671357803236
1556456331.501,19932.918338824507,-17341.9017816531,2042.6769426250648
