Time,PosX,PosY,PosZ
1556456299.001,10534.878889814037,-22884.200033290574,-3927.92176411903
1556456299.251,10534.795179684275,-22884.08685461235,-3928.801077384953
1556456299.501,10534.71146134796,-22883.973646090395,-3929.68038474437
1556456299.751,10534.627734806276,-22883.860407724547,-3930.5596861959566
1556456300.001,10534.544000060407,-22883.74713951463,-3931.438981738378
1556456300.251,10534.46025711154,-22883.63384146048,-3932.318271370321
1556456300.501,10534.376505960856,-22883.520513561925,-3933.1975550904644
1556456300.751,10534.292746609546,-22883.407155818793,-3934.0768328974846
1556456301.001,10534.208979058789,-22883.293768230924,-3934.956104790057
1556456301.251,10534.125203309773,-22883.18035079814,-3935.835370766861
1556456301.501,10534.041419363688,-22883.066903520277,-3936.714630826569
1556456301.751,10533.95762722171,-22882.953426397165,-3937.593884967864
1556456302.001,10533.873826885028,-22882.839919428636,-3938.473133189422
1556456302.251,10533.79001835483,-22882.72638261452,-3939.352375489925
1556456302.501,10533.706201632294,-22882.612815954653,-3940.2316118680465
1556456302.751,10533.622376718613,-22882.499219448866,-3941.110842322465
1556456303.001,10533.538543614966,-22882.385593096984,-3941.990066851853
1556456303.251,10533.454702322542,-22882.27193689884,-3942.869285454901
1556456303.501,10533.370852842523,-22882.158250854278,-3943.7484981302696
1556456303.751,10533.286995176099,-22882.044534963115,-3944.6277048766533
1556456304.001,10533.20312932445,-22881.930789225193,-3945.5069056927205
1556456304.251,10533.119255288764,-22881.817013640335,-3946.3861005771505
1556456304.501,10533.035373070226,-22881.703208208386,-3947.265289528619
1556456304.751,10532.95148267002,-22881.589372929164,-3948.1444725458095
1556456305.001,10532.867584089334,-22881.475507802512,-3949.0236496273938
1556456305.251,10532.783677329351,-22881.36161282826,-3949.902820772055
1556456305.501,10532.699762391256,-22881.24768800624,-3950.781985978465
1556456305.751,10532.615839276235,-22881.13373333628,-3951.661145245307
1556456306.001,10532.531907985473,-22881.019748818217,-3952.540298571257
1556456306.251,10532.447968520157,-22880.905734451884,-3953.419445954987
1556456306.501,10532.364020881469,-22880.791690237114,-3954.2985873951875
1556456306.751,10532.280065070598,-22880.677616173736,-3955.177722890523
1556456307.001,10532.196101088728,-22880.563512261593,-3956.056852439684
1556456307.251,10532.112128937042,-22880.449378500507,-3956.9359760413317
1556456307.501,10532.02814861673,-22880.335214890314,-3957.81509369416
1556456307.751,10531.944160128973,-22880.22102143085,-3958.694205396845
1556456308.001,10531.860163474961,-22880.10679812195,-3959.573311148055
1556456308.251,10531.776158655877,-22879.992544963443,-3960.4524109464764
1556456308.501,10531.692145672903,-22879.87826195516,-3961.3315047907818
1556456308.751,10531.608124527233,-22879.763949096945,-3962.2105926796503
1556456309.001,10531.524095220044,-22879.649606388622,-3963.089674611758
1556456309.251,10531.440057752527,-22879.535233830025,-3963.968750585791
1556456309.501,10531.356012125862,-22879.420831420997,-3964.8478206004183
1556456309.751,10531.27195834124,-22879.30639916136,-3965.726884654323
1556456310.001,10531.187896399846,-22879.191937050957,-3966.605942746188
1556456310.251,10531.103826302862,-22879.077445089613,-3967.484994874674
1556456310.501,10531.01974805148,-22878.962923277173,-3968.3640410384724
1556456310.751,10530.93566164688,-22878.84837161346,-3969.243081236258
1556456311.001,10530.851567090245,-22878.733790098322,-3970.1221154667146
1556456311.251,10530.767464382767,-22878.61917873158,-3971.00114372851
1556456311.501,10530.68335352563,-22878.504537513076,-3971.880166020328
1556456311.751,10530.59923452002,-22878.38986644264,-3972.759182340844
1556456312.001,10530.51510736712,-22878.27516552011,-3973.6381926887407
1556456312.251,10530.43097206812,-22878.16043474532,-3974.5171970626907
1556456312.501,10530.346828624202,-22878.045674118104,-3975.3961954613733
1556456312.751,10530.262677036553,-22877.9308836383,-3976.275187883468
1556456313.001,10530.178517306358,-22877.816063305734,-3977.154174327654
1556456313.251,10530.094349434807,-22877.70121312025,-3978.033154792607
1556456313.501,10530.010173423078,-22877.58633308168,-3978.912129277007
1556456313.751,10529.925989272364,-22877.47142318986,-3979.791097779529
1556456314.001,10529.841796983845,-22877.356483444622,-3980.670060298853
1556456314.251,10529.757596558713,-22877.241513845805,-3981.5490168336582
1556456314.501,10529.673387998148,-22877.126514393243,-3982.427967382624
1556456314.751,10529.589171303342,-22877.011485086772,-3983.3069119444226
1556456315.001,10529.504946475474,-22876.896425926225,-3984.185850517737
1556456315.251,10529.420713515736,-22876.78133691144,-3985.064783101243
1556456315.501,10529.336472425312,-22876.666218042254,-3985.94370969362
1556456315.751,10529.252223205382,-22876.5510693185,-3986.8226302935436
1556456316.001,10529.16796585714,-22876.435890740013,-3987.701544899701
1556456316.251,10529.083700381772,-22876.320682306632,-3988.58045351076
1556456316.501,10528.999426780458,-22876.20544401819,-3989.459356125397
1556456316.751,10528.915145054387,-22876.090175874528,-3990.3382527423055
1556456317.001,10528.830855204747,-22875.974877875477,-3991.217143360147
1556456317.251,10528.74655723272,-22875.859550020876,-3992.096027977608
1556456317.501,10528.662251139496,-22875.744192310558,-3992.9749065933684
1556456317.751,10528.577936926258,-22875.628804744363,-3993.8537792061034
1556456318.001,10528.493614594196,-22875.513387322128,-3994.7326458144817
1556456318.251,10528.40928414449,-22875.397940043684,-3995.6115064171972
1556456318.501,10528.324945578332,-22875.282462908872,-3996.490361012922
1556456318.751,10528.240598896904,-22875.16695591753,-3997.369209600336
1556456319.001,10528.156244101396,-22875.051419069492,-3998.2480521781144
1556456319.251,10528.071881192987,-22874.935852364597,-3999.1268887449332
1556456319.501,10527.987510172872,-22874.820255802675,-4000.005719299479
1556456319.751,10527.903131042236,-22874.704629383574,-4000.884543840424
1556456320.001,10527.818743802258,-22874.588973107126,-4001.763362366444
1556456320.251,10527.73434845413,-22874.473286973167,-4002.6421748762295
1556456320.501,10527.649944999037,-22874.357570981534,-4003.5209813684414
1556456320.751,10527.565533438163,-22874.241825132063,-4004.39978184177
1556456321.001,10527.4811137727,-22874.126049424598,-4005.278576294895
1556456321.251,10527.396686003827,-22874.010243858967,-4006.1573647264886
1556456321.501,10527.312250132738,-22873.89440843502,-4007.0361471352226
1556456321.751,10527.227806160616,-22873.77854315258,-4007.914923519791
1556456322.001,10527.143354088643,-22873.6626480115,-4008.793693878866
1556456322.251,10527.058893918009,-22873.546723011605,-4009.6724582111237
1556456322.501,10526.974425649902,-22873.430768152735,-4010.551216515243
1556456322.751,10526.889949285505,-22873.314783434736,-4011.429968789904
1556456323.001,10526.805464826008,-22873.19876885744,-4012.3087150337815
1556456323.251,10526.720972272595,-22873.08272442068,-4013.1874552455592
1556456323.501,10526.636471626452,-22872.96665012431,-4014.0661894239092
1556456323.751,10526.551962888767,-22872.85054596815,-4014.9449175675218
1556456324.001,10526.467446060726,-22872.73441195205,-4015.8236396750617
1556456324.251,10526.382921143515,-22872.618248075843,-4016.702355745212
1556456324.501,10526.298388138319,-22872.502054339373,-4017.5810657766524
1556456324.751,10526.213847046329,-22872.38583074247,-4018.459769768062
1556456325.001,10526.129297868727,-22872.269577284984,-4019.3384677181202
1556456325.251,10526.044740606703,-22872.153293966745,-4020.2171596254993
1556456325.501,10525.96017526144,-22872.036980787594,-4021.0958454888823
1556456325.751,10525.875601834126,-22871.920637747367,-4021.9745253069486
1556456326.001,10525.791020325949,-22871.80426484591,-4022.8531990783777
1556456326.251,10525.706430738093,-22871.687862083054,-4023.731866801845
1556456326.501,10525.62183307175,-22871.57142945865,-4024.6105284760306
1556456326.751,10525.5372273281,-22871.454966972524,-4025.4891840996097
1556456327.001,10525.452613508329,-22871.33847462452,-4026.367833671269
1556456327.251,10525.367991613632,-22871.22195241448,-4027.2464771896775
1556456327.501,10525.28336164519,-22871.10540034224,-4028.125114653518
