Time,PosX,PosY,PosZ
1556456299.001,-10905.183701059643,22573.711911206254,4787.823170557356
1556456299.251,-10905.090187148115,22573.574183597044,4788.6956362318015
1556456299.501,-10904.996665541508,22573.43642625344,4789.568094728846
1556456299.751,-10904.903136241017,22573.29863917533,4790.44054604719
1556456300.001,-10904.809599247837,22573.160822362603,4791.312990185521
1556456300.251,-10904.716054563167,22573.022975815144,4792.18542714254
1556456300.501,-10904.622502188206,22572.885099532847,4793.057856916934
1556456300.751,-10904.528942124149,22572.74719351559,4793.930279507404
1556456301.001,-10904.435374372191,22572.609257763277,4794.802694912636
1556456301.251,-10904.341798933532,22572.471292275783,4795.675103131329
1556456301.501,-10904.24821580937,22572.333297053,4796.547504162172
1556456301.751,-10904.1546250009,22572.19527209482,4797.419898003867
1556456302.001,-10904.061026509318,22572.057217401125,4798.292284655105
1556456302.251,-10903.967420335823,22571.919132971812,4799.164664114578
1556456302.501,-10903.873806481612,22571.781018806767,4800.037036380982
1556456302.751,-10903.78018494788,22571.642874905876,4800.909401453009
1556456303.001,-10903.686555735827,22571.504701269027,4801.7817593293585
1556456303.251,-10903.592918846653,22571.36649789611,4802.65411000872
1556456303.501,-10903.499274281547,22571.22826478702,4803.526453489783
1556456303.751,-10903.405622041711,22571.09000194164,4804.398789771254
1556456304.001,-10903.31196212834,22570.951709359862,4805.271118851819
1556456304.251,-10903.218294542636,22570.813387041573,4806.143440730171
1556456304.501,-10903.124619285793,22570.675034986663,4807.015755405009
1556456304.751,-10903.030936359006,22570.536653195028,4807.888062875027
1556456305.001,-10902.937245763476,22570.398241666546,4808.760363138914
1556456305.251,-10902.843547500399,22570.259800401116,4809.632656195368
1556456305.501,-10902.749841570969,22570.121329398622,4810.504942043084
1556456305.751,-10902.65612797639,22569.982828658955,4811.377220680755
1556456306.001,-10902.562406717854,22569.844298182004,4812.249492107072
1556456306.251,-10902.46867779656,22569.705737967666,4813.121756320736
1556456306.501,-10902.374941213704,22569.567148015823,4813.99401332044
1556456306.751,-10902.281196970487,22569.42852832637,4814.8662631048755
1556456307.001,-10902.187445068106,22569.289878899195,4815.738505672725
1556456307.251,-10902.093685507753,22569.151199734188,4816.610741022712
1556456307.501,-10901.999918290629,22569.01249083124,4817.482969153505
1556456307.751,-10901.90614341793,22568.873752190237,4818.355190063812
1556456308.001,-10901.812360890855,22568.734983811082,4819.22740375232
1556456308.251,-10901.7185707106,22568.596185693652,4820.0996102177305
1556456308.501,-10901.624772878364,22568.457357837844,4820.97180945873
1556456308.751,-10901.530967395347,22568.31850024355,4821.844001474019
1556456309.001,-10901.43715426274,22568.179612910655,4822.716186262285
1556456309.251,-10901.343333481744,22568.040695839056,4823.588363822229
1556456309.501,-10901.249505053556,22567.901749028642,4824.460534152546
