Time,PosX,PosY,PosZ
1567044285.496,-22172.636424242246,8612.127291750072,-11866.673790886623
1567044285.746,-22173.012329098692,8612.066278156262,-11866.013490563064
1567044285.996,-22173.388214140326,8612.005269707988,-11865.353174498227
1567044286.246,-22173.76407936661,8611.944266404487,-11864.692842692944
1567044286.496,-22174.13992477708,8611.883268245077,-11864.032495148125
1567044286.746,-22174.51575037109,8611.82227522912,-11863.372131864598
1567044286.996,-22174.891556148075,8611.761287356041,-11862.711752843292
1567044287.246,-22175.26734210751,8611.70030462504,-11862.051358085027
1567044287.496,-22175.643108248798,8611.639327035555,-11861.390947590751
1567044287.746,-22176.018854571386,8611.578354586836,-11860.730521361249
1567044287.996,-22176.39458107472,8611.517387278294,-11860.070079397452
1567044288.246,-22176.7702877582,8611.456425109198,-11859.40962170021
1567044288.496,-22177.14597462131,8611.39546807895,-11858.749148270397
1567044288.746,-22177.52164166346,8611.33451618686,-11858.088659108926
1567044288.996,-22177.89728888408,8611.273569432238,-11857.428154216625
1567044289.246,-22178.272916282614,8611.21262781449,-11856.76763359437
1567044289.496,-22178.648523858494,8611.151691332896,-11856.1070972431
1567044289.746,-22179.024111611172,8611.090759986779,-11855.446545163582
1567044289.996,-22179.399679540045,8611.029833775534,-11854.785977356793
1567044290.246,-22179.7752276446,8610.968912698409,-11854.125393823528
1567044290.496,-22180.15075592427,8610.907996754844,-11853.464794564725
1567044290.746,-22180.526264378408,8610.847085944159,-11852.804179581228
1567044290.996,-22180.90175300653,8610.786180265592,-11852.143548873897
1567044291.246,-22181.277221808057,8610.725279718581,-11851.482902443637
1567044291.496,-22181.65267078243,8610.664384302388,-11850.822240291274
1567044291.746,-22182.028099929055,8610.603494016452,-11850.161562417774
1567044291.996,-22182.40350924744,8610.542608859982,-11849.50086882392
1567044292.246,-22182.778898736928,8610.48172883242,-11848.840159510619
1567044292.496,-22183.154268397044,8610.42085393303,-11848.179434478738
1567044292.746,-22183.529618227112,8610.359984161198,-11847.518693729198
1567044292.996,-22183.904948226675,8610.299119516227,-11846.857937262814
1567044293.246,-22184.280258395145,8610.238259997477,-11846.19716508046
1567044293.496,-22184.655548731895,8610.177405604281,-11845.53637718306
1567044293.746,-22185.030819236435,8610.11655633595,-11844.875573571482
1567044293.996,-22185.40606990817,8610.055712191835,-11844.214754246539
1567044294.246,-22185.78130074658,8609.994873171298,-11843.553919209187
1567044294.496,-22186.15651175104,8609.934039273643,-11842.89306846022
1567044294.746,-22186.531702920955,8609.873210498223,-11842.232202000592
1567044294.996,-22186.906874255914,8609.812386844325,-11841.571319831135
1567044295.246,-22187.282025755198,8609.75156831135,-11840.910421952705
1567044295.496,-22187.65715741831,8609.690754898622,-11840.24950836621
1567044295.746,-22188.032269244708,8609.629946605444,-11839.588579072524
1567044295.996,-22188.40736123375,8609.569143431178,-11838.927634072523
1567044296.246,-22188.78243338499,8609.508345375158,-11838.266673367047
1567044296.496,-22189.157485697728,8609.447552436712,-11837.605696956998
1567044296.746,-22189.532518171505,8609.386764615176,-11836.944704843281
1567044296.996,-22189.907530805758,8609.3259819099,-11836.283697026738
1567044297.246,-22190.282523599864,8609.265204320189,-11835.622673508213
1567044297.496,-22190.65749655328,8609.204431845395,-11834.961634288631
1567044297.746,-22191.032449665472,8609.14366448488,-11834.300579368835
1567044297.996,-22191.407382935817,8609.082902237946,-11833.63950874974
1567044298.246,-22191.78229636381,8609.022145103954,-11832.978422432192
1567044298.496,-22192.15718994888,8608.961393082229,-11832.317320417043
1567044298.746,-22192.532063690473,8608.90064617205,-11831.65620270523
1567044298.996,-22192.906917587963,8608.839904372828,-11830.99506929758
1567044299.246,-22193.2817516409,8608.77916768387,-11830.333920194968
1567044299.496,-22193.656565848592,8608.718436104538,-11829.672755398275
1567044299.746,-22194.031360210538,8608.657709634153,-11829.011574908409
1567044299.996,-22194.406134726207,8608.596988272002,-11828.35037872621
1567044300.246,-22194.780889395028,8608.536272017487,-11827.68916685255
1567044300.496,-22195.155624216386,8608.475560869922,-11827.027939288339
1567044300.746,-22195.53033918971,8608.414854828625,-11826.366696034424
