Time,PosX,PosY,PosZ
1567044285.496,10623.542242711965,-23876.59204379133,4121.983862813842
1567044285.746,10623.66901245481,-23876.668176003033,4121.199215653174
1567044285.996,10623.795768659775,-23876.744288647664,4120.414562946466
1567044286.246,10623.922511327377,-23876.820381724647,4119.6299046947715
1567044286.496,10624.04924045829,-23876.89645523343,4118.845240899162
1567044286.746,10624.175956053054,-23876.972509173404,4118.0605715606835
1567044286.996,10624.302658112256,-23877.048543544013,4117.2758966803995
1567044287.246,10624.429346636485,-23877.124558344687,4116.491216259354
1567044287.496,10624.556021626255,-23877.200553574767,4115.706530298583
1567044287.746,10624.682683082237,-23877.276529233743,4114.92183879915
1567044287.996,10624.809331004957,-23877.352485321022,4114.137141762156
1567044288.246,10624.935965395043,-23877.42842183601,4113.352439188584
1567044288.496,10625.062586253034,-23877.50433877815,4112.567731079533
1567044288.746,10625.18919357952,-23877.58023614684,4111.783017436061
1567044288.996,10625.315787375102,-23877.656113941543,4110.998298259208
1567044289.246,10625.442367640337,-23877.731972161593,4110.213573549998
1567044289.496,10625.568934375819,-23877.807810806462,4109.428843309528
1567044289.746,10625.695487582108,-23877.88362987565,4108.644107538861
1567044289.996,10625.822027259806,-23877.959429368384,4107.859366239016
1567044290.246,10625.948553409491,-23878.035209284273,4107.074619411047
1567044290.496,10626.075066031759,-23878.110969622663,4106.289867056039
1567044290.746,10626.20156512716,-23878.186710382957,4105.505109175003
1567044290.996,10626.328050696311,-23878.262431564577,4104.720345769045
1567044291.246,10626.45452273976,-23878.33813316695,4103.935576839194
1567044291.496,10626.580981258097,-23878.413815189568,4103.150802386506
1567044291.746,10626.707426251915,-23878.489477631723,4102.366022412036
1567044291.996,10626.833857721782,-23878.565120492924,4101.581236916816
1567044292.246,10626.960275668282,-23878.640743772557,4100.796445901935
1567044292.496,10627.086680092061,-23878.7163474701,4100.011649368444
1567044292.746,10627.213070993565,-23878.791931584863,4099.226847317368
1567044292.996,10627.339448373494,-23878.867496116407,4098.442039749796
1567044293.246,10627.46581223239,-23878.943041064027,4097.657226666768
1567044293.496,10627.592162570834,-23879.018566427236,4096.872408069321
1567044293.746,10627.718499389377,-23879.094072205335,4096.087583958535
1567044293.996,10627.844822688634,-23879.169558397887,4095.302754335451
1567044294.246,10627.97113246919,-23879.24502500423,4094.517919201131
1567044294.496,10628.097428731633,-23879.32047202379,4093.733078556641
1567044294.746,10628.223711476536,-23879.395899456038,4092.948232402996
1567044294.996,10628.34998070444,-23879.471307300337,4092.163380741298
1567044295.246,10628.476236416018,-23879.546695556124,4091.3785235725773
1567044295.496,10628.602478611765,-23879.622064222865,4090.5936608978773
1567044295.746,10628.72870729229,-23879.697413299895,4089.8087927182605
1567044295.996,10628.854922458142,-23879.77274278667,4089.0239190347966
1567044296.246,10628.981124110009,-23879.8480526827,4088.239039848537
1567044296.496,10629.107312248392,-23879.923342987277,4087.4541551605143
1567044296.746,10629.233486873853,-23879.99861369989,4086.6692649718025
1567044296.996,10629.359647987048,-23880.073864819922,4085.8843692834525
1567044297.246,10629.485795588489,-23880.14909634683,4085.099468096523
1567044297.496,10629.611929678815,-23880.22430828004,4084.3145614120476
1567044297.746,10629.738050258575,-23880.29950061899,4083.529649231117
1567044297.996,10629.864157328326,-23880.374673362985,4082.744731554736
1567044298.246,10629.990250888723,-23880.449826511565,4081.959808383999
