Time,PosX,PosY,PosZ
1567044285.496,25561.19381083922,3311.318045751349,-7486.315803298545
1567044285.746,25560.97482076843,3311.418806531611,-7487.036393455404
1567044285.996,25560.755809930455,3311.5195721300706,-7487.756973963245
1567044286.246,25560.53677832568,3311.620342547364,-7488.477544821169
1567044286.496,25560.317725954526,3311.7211177841446,-7489.198106028249
1567044286.746,25560.09865281739,3311.821897841116,-7489.918657583505
1567044286.996,25559.87955891467,3311.9226827189004,-7490.639199486057
1567044287.246,25559.660444246787,3312.0234724181855,-7491.359731735003
1567044287.496,25559.441308814123,3312.124266939626,-7492.080254329401
1567044287.746,25559.222152617098,3312.2250662838424,-7492.800767268309
1567044287.996,25559.0029756561,3312.3258704515747,-7493.521270550835
1567044288.246,25558.783777931545,3312.426679443449,-7494.241764176029
1567044288.496,25558.56455944384,3312.527493260116,-7494.962248142994
1567044288.746,25558.34532019337,3312.628311902262,-7495.682722450765
1567044288.996,25558.12606018056,3312.7291353705323,-7496.403187098487
1567044289.246,25557.9067794058,3312.829963665582,-7497.123642085142
1567044289.496,25557.687477869495,3312.930796788124,-7497.844087409903
1567044289.746,25557.468155572056,3313.0316347387534,-7498.564523071749
1567044289.996,25557.24881251388,3313.1324775182065,-7499.284949069886
1567044290.246,25557.02944869537,3313.23332512706,-7500.005365403267
1567044290.496,25556.810064116944,3313.334177566051,-7500.725772071055
1567044290.746,25556.590658778987,3313.435034835805,-7501.446169072264
1567044290.996,25556.371232681915,3313.535896937009,-7502.1665564060095
1567044291.246,25556.15178582613,3313.636763870306,-7502.886934071332
1567044291.496,25555.93231821204,3313.737635636321,-7503.607302067339
1567044291.746,25555.712829840028,3313.8385122357968,-7504.327660393123
1567044291.996,25555.493320710524,3313.9393936693587,-7505.048009047747
1567044292.246,25555.27379082393,3314.040279937656,-7505.768348030248
1567044292.496,25555.054240180638,3314.141171041366,-7506.488677339716
1567044292.746,25554.834668781048,3314.2420669811627,-7507.208996975314
1567044292.996,25554.61507662558,3314.3429677576923,-7507.92930693601
1567044293.246,25554.39546371463,3314.4438733715897,-7508.649607220894
1567044293.496,25554.17583004861,3314.5447838235805,-7509.369897829125
1567044293.746,25553.956175627918,3314.645699114294,-7510.090178759743
1567044293.996,25553.736500452964,3314.7466192443853,-7510.810450011781
1567044294.246,25553.51680452414,3314.847544214531,-7511.530711584335
1567044294.496,25553.297087841864,3314.948474025382,-7512.250963476472
1567044294.746,25553.077350406536,3315.0494086776134,-7512.971205687314
1567044294.996,25552.85759221856,3315.1503481718673,-7513.691438215916
1567044295.246,25552.63781327834,3315.251292508822,-7514.411661061338
1567044295.496,25552.41801358628,3315.35224168916,-7515.131874222687
1567044295.746,25552.198193142794,3315.4531957135086,-7515.852077699001
1567044295.996,25551.978351948273,3315.55415458257,-7516.572271489422
1567044296.246,25551.758490003136,3315.655118296928,-7517.292455592931
1567044296.496,25551.538607307783,3315.7560868573282,-7518.01263000871
