Time,PosX,PosY,PosZ
1567044285.496,-4486.070150275162,-23830.200721919755,10287.397733722119
1567044285.746,-4485.851346435832,-23829.942484588322,10288.101855446155
1567044285.996,-4485.63252855648,-23829.68423067071,10288.80596314308
1567044286.246,-4485.413696636618,-23829.425960167744,10289.510056811956
1567044286.496,-4485.194850675944,-23829.167673080236,10290.214136451836
1567044286.746,-4484.975990673995,-23828.90936940893,10290.918202061755
1567044286.996,-4484.757116630526,-23828.65104915463,10291.622253640748
1567044287.246,-4484.538228545013,-23828.392712318167,10292.326291187881
1567044287.496,-4484.319326417167,-23828.134358900294,10293.03031470222
1567044287.746,-4484.100410246591,-23827.875988901826,10293.734324182766
1567044287.996,-4483.881480032937,-23827.617602323568,10294.4383196286
1567044288.246,-4483.66253577582,-23827.359199166287,10295.142301038752
1567044288.496,-4483.443577474794,-23827.10077943079,10295.846268412286
1567044288.746,-4483.224605129568,-23826.842343117863,10296.550221748228
1567044288.996,-4483.005618739753,-23826.583890228343,10297.254161045628
1567044289.246,-4482.786618304917,-23826.325420762932,10297.958086303548
1567044289.496,-4482.567603824762,-23826.06693472252,10298.661997521023
1567044289.746,-4482.348575298867,-23825.808432107868,10299.365894697108
1567044289.996,-4482.1295327268635,-23825.54991291972,10300.069777830842
1567044290.246,-4481.910476108373,-23825.291377158937,10300.773646921272
1567044290.496,-4481.691405443035,-23825.032824826296,10301.477501967453
1567044290.746,-4481.472320730462,-23824.774255922566,10302.181342968415
1567044290.996,-4481.253221970274,-23824.51567044857,10302.885169923218
1567044291.246,-4481.034109162066,-23824.257068405102,10303.58898283092
1567044291.496,-4480.814982305553,-23823.99844979293,10304.292781690565
1567044291.746,-4480.595841400313,-23823.739814612883,10304.996566501188
1567044291.996,-4480.376686445918,-23823.48116286572,10305.700337261835
1567044292.246,-4480.157517442037,-23823.22249455227,10306.404093971552
1567044292.496,-4479.938334388262,-23822.963809673325,10307.107836629406
1567044292.746,-4479.719137284335,-23822.70510822964,10307.811565234417
1567044292.996,-4479.499926129729,-23822.44639022202,10308.515279785654
1567044293.246,-4479.280700924187,-23822.187655651323,10309.218980282163
1567044293.496,-4479.06146166725,-23821.92890451826,10309.92266672297
1567044293.746,-4478.84220835863,-23821.670136823665,10310.626339107159
1567044293.996,-4478.622940997819,-23821.411352568328,10311.329997433724
1567044294.246,-4478.403659584565,-23821.15255175304,10312.033641701779
1567044294.496,-4478.184364118464,-23820.893734378617,10312.737271910311
1567044294.746,-4477.965054599099,-23820.63490044581,10313.440888058405
1567044294.996,-4477.745731026176,-23820.376049955456,10314.1444901451
1567044295.246,-4477.526393399217,-23820.117182908347,10314.848078169427
1567044295.496,-4477.307041717911,-23819.85829930524,10315.551652130456
1567044295.746,-4477.087675981884,-23819.599399146966,10316.255212027238
1567044295.996,-4476.8682961907425,-23819.340482434312,10316.958757858763
