Time,PosX,PosY,PosZ
1567044285.496,3868.5875856908633,23315.736033203673,12128.330085415342
1567044285.746,3868.355051204566,23315.427647955956,12128.999908704514
1567044285.996,3868.1225016186845,23315.11924795142,12129.669715872336
1567044286.246,3867.8899369329174,23314.81083319089,12130.33950691779
1567044286.496,3867.65735714695,23314.502403675186,12131.009281840088
1567044286.746,3867.4247622604853,23314.19395940524,12131.679040638279
1567044286.996,3867.192152273209,23313.885500381864,12132.348783311576
1567044287.246,3866.9595271848248,23313.577026605955,12133.018509858928
1567044287.496,3866.726886995024,23313.268538078344,12133.688220279597
1567044287.746,3866.4942317034947,23312.96003479995,12134.357914572589
1567044287.996,3866.2615613099424,23312.651516771555,12135.027592737108
1567044288.246,3866.028875814055,23312.342983994065,12135.697254772203
1567044288.496,3865.7961752155306,23312.03443646837,12136.366900677058
1567044288.746,3865.5634595140627,23311.725874195305,12137.03653045063
1567044288.996,3865.3307287093503,23311.41729717572,12137.70614409223
1567044289.246,3865.097982801083,23311.10870541048,12138.375741600834
1567044289.496,3864.8652217889585,23310.800098900472,12139.045322975613
1567044289.746,3864.6324456726707,23310.49147764655,12139.714888215585
1567044289.996,3864.399654451916,23310.18284164959,12140.384437320048
1567044290.246,3864.1668481263923,23309.87419091039,12141.053970287929
1567044290.496,3863.934026695788,23309.565525429927,12141.723487118517
1567044290.746,3863.7011901598053,23309.256845208958,12142.392987810766
1567044290.996,3863.468338518138,23308.948150248398,12143.062472363861
1567044291.246,3863.2354717704775,23308.639440549105,12143.731940776888
1567044291.496,3863.002589916522,23308.33071611191,12144.401393048945
1567044291.746,3862.769692955968,23308.02197693774,12145.07082917924
1567044291.996,3862.5367808885094,23307.713223027415,12145.74024916676
1567044292.246,3862.303853713842,23307.404454381773,12146.40965301072
1567044292.496,3862.0709114316633,23307.09567100174,12147.079040710156
1567044292.746,3861.837954041669,23306.786872888155,12147.748412264264
1567044292.996,3861.6049815435563,23306.47806004185,12148.417767672072
1567044293.246,3861.371993937014,23306.16923246372,12149.087106932708
1567044293.496,3861.138991221743,23305.860390154638,12149.75643004533
1567044293.746,3860.9059733974427,23305.551533115457,12150.425737009049
1567044293.996,3860.6729404638018,23305.242661347,12151.095027822932
1567044294.246,3860.439892420518,23304.933774850208,12151.76430248612
1567044294.496,3860.2068292672902,23304.62487362588,12152.43356099771
1567044294.746,3859.9737510038203,23304.315957674913,12153.10280335683
1567044294.996,3859.7406576297853,23304.007026998144,12153.772029562595
1567044295.246,3859.5075491449015,23303.698081596456,12154.441239614098
1567044295.496,3859.2744255488533,23303.389121470744,12155.110433510508
1567044295.746,3859.041286841343,23303.08014662178,12155.779611250844
1567044295.996,3858.8081330220657,23302.77115705054,12156.448772834312
1567044296.246,3858.5749640907143,23302.462152757787,12157.117918259948
1567044296.496,3858.3417800469897,23302.153133744454,12157.787047526912
1567044296.746,3858.108580890589,23301.84410001138,12158.456160634349
1567044296.996,3857.8753666212033,23301.53505155945,12159.125257581327
1567044297.246,3857.642137238531,23301.225988389473,12159.794338366923
1567044297.496,3857.4088927422717,23300.916910502354,12160.46340299028
1567044297.746,3857.1756331321203,23300.607817898952,12161.132451450561
