Time,PosX,PosY,PosZ
1567044285.496,-4475.66613230077,19308.85827867013,-17554.86016920788
1567044285.746,-4475.970890237504,19308.38264786011,-17555.3096585741
1567044285.996,-4476.275660997113,19307.90700866678,-17555.75912437614
1567044286.246,-4476.580444579513,19307.431361091178,-17556.208566613335
1567044286.496,-4476.8852409848005,19306.95570513411,-17556.657985285194
1567044286.746,-4477.19005021293,19306.480040796738,-17557.107380390982
1567044286.996,-4477.494872263929,19306.00436807987,-17557.55675193017
1567044287.246,-4477.799707137705,19305.52868698445,-17558.006099902137
1567044287.496,-4478.104554834386,19305.052997511684,-17558.455424306332
1567044287.746,-4478.409415353895,19304.577299662127,-17558.904725142136
1567044287.996,-4478.7142886962665,19304.101593437066,-17559.35400240898
1567044288.246,-4479.019174861487,19303.625878837323,-17559.80325610615
1567044288.496,-4479.3240738495315,19303.150155863837,-17560.252486233265
1567044288.746,-4479.628985660407,19302.674424517656,-17560.701692789582
1567044288.996,-4479.933910294096,19302.198684799638,-17561.150875774496
1567044289.246,-4480.238847750687,19301.722936710794,-17561.600035187475
1567044289.496,-4480.543798030134,19301.24718025206,-17562.04917102786
1567044289.746,-4480.848761132334,19300.771415424446,-17562.498283295106
1567044289.996,-4481.153737057457,19300.295642228757,-17562.947371988586
1567044290.246,-4481.458725805367,19299.819860666095,-17563.39643710776
1567044290.496,-4481.763727376141,19299.344070737352,-17563.845478651972
1567044290.746,-4482.0687417697645,19298.868272443564,-17564.294496620656
1567044290.996,-4482.373768986205,19298.39246578563,-17564.74349101325
1567044291.246,-4482.678809025474,19297.916650764397,-17565.192461829072
1567044291.496,-4482.983861887569,19297.44082738095,-17565.64140906756
1567044291.746,-4483.288927572516,19296.964995636372,-17566.090332728127
1567044291.996,-4483.594006080284,19296.489155531337,-17566.539232810224
1567044292.246,-4483.899097410847,19296.01330706691,-17566.9881093132
1567044292.496,-4484.204201564242,19295.537450244137,-17567.436962236396
1567044292.746,-4484.509318540522,19295.06158506387,-17567.88579157942
1567044292.996,-4484.814448339612,19294.58571152716,-17568.334597341513
1567044293.246,-4485.119590961462,19294.109829634806,-17568.783379522065
1567044293.496,-4485.424746406163,19293.633939387946,-17569.232138120533
1567044293.746,-4485.729914673739,19293.158040787443,-17569.680873136385
1567044293.996,-4486.0350957640985,19292.682133834198,-17570.129584568924
1567044294.246,-4486.340289677288,19292.20621852935,-17570.578272417653
1567044294.496,-4486.645496413214,19291.73029487361,-17571.026936681796
1567044294.746,-4486.950715972036,19291.254362868105,-17571.475577361016
1567044294.996,-4487.2559483536315,19290.778422513773,-17571.924194454514
1567044295.246,-4487.561193558036,19290.302473811502,-17572.372787961773
1567044295.496,-4487.866451585276,19289.82651676233,-17572.82135788221
1567044295.746,-4488.171722435274,19289.35055136715,-17573.26990421523
1567044295.996,-4488.477006108142,19288.874577627044,-17573.718426960215
1567044296.246,-4488.78230260374,19288.398595542727,-17574.1669261165
1567044296.496,-4489.087611922148,19287.92260511534,-17574.615401683637
1567044296.746,-4489.392934063444,19287.44660634589,-17575.063853661
1567044296.996,-4489.698269027413,19286.970599235196,-17575.512282047857
1567044297.246,-4490.003616814252,19286.494583784202,-17575.960686843762
1567044297.496,-4490.308977423805,19286.018559993947,-17576.409068048088
1567044297.746,-4490.614350856196,19285.542527865357,-17576.857425660193
1567044297.996,-4490.919737111411,19285.06648739941,-17577.30575967946
1567044298.246,-4491.225136189396,19284.590438597,-17577.754070105424
1567044298.496,-4491.530548090113,19284.114381459112,-17578.2023569374
1567044298.746,-4491.835972813615,19283.638315986795,-17578.65062017482
1567044298.996,-4492.141410359907,19283.16224218094,-17579.098859817044
1567044299.246,-4492.446860728955,19282.68616004239,-17579.547075863535
1567044299.496,-4492.752323920768,19282.210069572207,-17579.995268313665
1567044299.746,-4493.057799935361,19281.733970771416,-17580.44343716684
1567044299.996,-4493.363288772705,19281.257863640865,-17580.89158242251
1567044300.246,-4493.668790432837,19280.781748181544,-17581.339704079983
1567044300.496,-4493.974304915728,19280.30562439443,-17581.787802138817
1567044300.746,-4494.279832221344,19279.82949228044,-17582.235876598264
1567044300.996,-4494.5853723497385,19279.353351840487,-17582.68392745778
1567044301.246,-4494.890925300862,19278.87720307572,-17583.131954716802
1567044301.496,-4495.196491074776,19278.401045986902,-17583.57995837473
1567044301.746,-4495.502069671376,19277.92488057513,-17584.02793843097
1567044301.996,-4495.8076610907465,19277.448706841136,-17584.475894884912
1567044302.246,-4496.113265332815,19276.972524786084,-17584.92382773594
1567044302.496,-4496.418882397653,19276.496334410913,-17585.3717369836
1567044302.746,-4496.72451228522,19276.02013571658,-17585.81962262706
1567044302.996,-4497.030154995531,19275.543928703897,-17586.26748466592
1567044303.246,-4497.335810528542,19275.067713373926,-17586.71532309953
1567044303.496,-4497.641478884299,19274.5914897277,-17587.163137927266
1567044303.746,-4497.947160062744,19274.115257766094,-17587.61092914852
1567044303.996,-4498.252854063869,19273.639017489917,-17588.058696762746
1567044304.246,-4498.558560887768,19273.16276890044,-17588.50644076938
1567044304.496,-4498.864280534332,19272.686511998378,-17588.954161167734
1567044304.746,-4499.170013003617,19272.210246784824,-17589.401857957302
1567044304.996,-4499.475758295577,19271.733973260587,-17589.849531137406
1567044305.246,-4499.781516410219,19271.257691426734,-17590.297180707545
1567044305.496,-4500.087287347567,19270.781401284257,-17590.744806667084
1567044305.746,-4500.393071107583,19270.305102834005,-17591.192409015443
1567044305.996,-4500.69886769034,19269.828796076963,-17591.639987751965
1567044306.246,-4501.004677095751,19269.35248101421,-17592.08754287615
1567044306.496,-4501.310499323812,19268.87615764646,-17592.535074387335
1567044306.746,-4501.616334374554,19268.399825974924,-17592.982582284938
1567044306.996,-4501.9221822479685,19267.923486000363,-17593.430066568384
1567044307.246,-4502.228042944082,19267.447137723866,-17593.877527237157
1567044307.496,-4502.5339164628,19266.970781146327,-17594.324964290463
1567044307.746,-4502.839802804192,19266.49441626877,-17594.772377727888
1567044307.996,-4503.145701968206,19266.01804309198,-17595.219767548806
1567044308.246,-4503.451613954889,19265.541661617095,-17595.667133752577
1567044308.496,-4503.757538764205,19265.06527184502,-17596.114476338582
1567044308.746,-4504.063476396146,19264.5888737767,-17596.561795306283
1567044308.996,-4504.369426850741,19264.112467413015,-17597.00909065506
1567044309.246,-4504.675390127943,19263.63605275517,-17597.45636238445
1567044309.496,-4504.981366227774,19263.159629803773,-17597.903610493595
1567044309.746,-4505.287355150262,19262.683198560066,-17598.350834982164
1567044309.996,-4505.593356895299,19262.206759024808,-17598.798035849446
1567044310.246,-4505.899371462989,19261.730311199055,-17599.24521309486
1567044310.496,-4506.205398853215,19261.253855083778,-17599.69236671782
1567044310.746,-4506.511439066113,19260.777390679905,-17600.139496717624
1567044310.996,-4506.8174921016,19260.30091798841,-17600.586603093878
1567044311.246,-4507.123557959629,19259.824437010262,-17601.03368584584
1567044311.496,-4507.429636640258,19259.34794774633,-17601.480744972985
1567044311.746,-4507.735728143487,19258.871450197737,-17601.92778047474
1567044311.996,-4508.041832469275,19258.39494436529,-17602.374792350434
1567044312.246,-4508.347949617659,19257.918430249898,-17602.821780599515
1567044312.496,-4508.654079588556,19257.441907852633,-17603.268745221365
1567044312.746,-4508.960222382013,19256.965377174438,-17603.715686215473
1567044312.996,-4509.266377998021,19256.4888382163,-17604.162603581186
1567044313.246,-4509.572546436624,19256.012290979183,-17604.609497317906
1567044313.496,-4509.878727697751,19255.535735463916,-17605.05636742506
1567044313.746,-4510.184921781396,19255.059171671594,-17605.503213902077
1567044313.996,-4510.491128687578,19254.582599603134,-17605.950036748356
1567044314.246,-4510.797348416278,19254.106019259405,-17606.39683596319
1567044314.496,-4511.103580967558,19253.62943064146,-17606.8436115461
1567044314.746,-4511.409826341247,19253.152833750224,-17607.290363496468
1567044314.996,-4511.716084537522,19252.676228586693,-17607.737091813768
1567044315.246,-4512.022355556279,19252.199615151763,-17608.18379649734
1567044315.496,-4512.328639397498,19251.722993446398,-17608.630477546583
1567044315.746,-4512.634936061282,19251.246363471648,-17609.077134960906
1567044315.996,-4512.941245547498,19250.76972522839,-17609.52376873974
1567044316.246,-4513.2475678562005,19250.293078717477,-17609.970378882506
1567044316.496,-4513.553902987389,19249.81642394013,-17610.416965388533
1567044316.746,-4513.86025094103,19249.339760897074,-17610.863528257294
1567044316.996,-4514.166611717146,19248.86308958933,-17611.31006748828
1567044317.246,-4514.472985315724,19248.386410017916,-17611.756583080816
1567044317.496,-4514.779371736733,19247.909722183722,-17612.20307503418
1567044317.746,-4515.085770980166,19247.433026087736,-17612.649543347994
1567044317.996,-4515.39218304608,19246.95632173087,-17613.095988021567
1567044318.246,-4515.698607934417,19246.47960911412,-17613.542409054324
1567044318.496,-4516.005045645163,19246.002888238552,-17613.98880644564
1567044318.746,-4516.311496178356,19245.52615910489,-17614.43518019499
1567044318.996,-4516.617959533929,19245.049421714284,-17614.881530301733
1567044319.246,-4516.924435711893,19244.572676067524,-17615.32785676526
1567044319.496,-4517.230924712259,19244.095922165772,-17615.774159584973
1567044319.746,-4517.537426535075,19243.61916000986,-17616.220438760407
1567044319.996,-4517.843941180237,19243.142389600696,-17616.66669429077
1567044320.246,-4518.150468647795,19242.665610939337,-17617.112926175687
1567044320.496,-4518.457008937681,19242.18882402669,-17617.55913441439
1567044320.746,-4518.763562049979,19241.712028863734,-17618.0053190064
1567044320.996,-4519.070127984611,19241.235225451423,-17618.451479951036
1567044321.246,-4519.376706741581,19240.75841379071,-17618.897617247763
1567044321.496,-4519.683298320915,19240.281593882537,-17619.34373089599
1567044321.746,-4519.989902722589,19239.804765727895,-17619.7898208951
1567044321.996,-4520.296519946591,19239.32792932772,-17620.23588724452
1567044322.246,-4520.603149992936,19238.851084683003,-17620.681929943654
1567044322.496,-4520.9097928615665,19238.37423179468,-17621.127948991925
1567044322.746,-4521.216448552541,19237.897370663573,-17621.573944388736
1567044322.996,-4521.523117065777,19237.420501290857,-17622.01991613343
1567044323.246,-4521.829798401306,19236.943623677376,-17622.465864225516
1567044323.496,-4522.136492559157,19236.46673782415,-17622.911788664373
